review_id,user_id,review_text,review_date,location,service_category,rating,sentiment_score,visit_frequency,recommendation_likelihood,customer_segment,demand_prediction
R0844,U8367,"Disappointing Restaurant experience at Sydney, Australia. Would not recommend.",2024-08-01,"Sydney, Australia",Restaurant,2,-0.38,2,0.36,Solo Traveler,Medium
R0845,U9937,"Great City Tour experience in Rome, Italy. A few minor issues but overall satisfied.",2024-06-04,"Rome, Italy",City Tour,4,0.67,3,0.11,Business Traveler,Medium
R0846,U9892,"Enjoyed the City Tour at Rome, Italy. Would recommend to others.",2024-12-21,"Rome, Italy",City Tour,4,0.58,1,0.89,Solo Traveler,High
R0847,U2703,"Fantastic Hotel experience at New York, USA. Highly recommend!",2025-03-14,"New York, USA",Hotel,5,0.83,2,0.45,Solo Traveler,Medium
R0848,U4685,"Very good City Tour in Paris, France. Met most of my expectations.",2025-02-02,"Paris, France",City Tour,4,0.47,1,0.91,Luxury Seeker,Medium
R0849,U7001,"Very good Adventure Tour in Rome, Italy. Met most of my expectations.",2024-05-28,"Rome, Italy",Adventure Tour,4,0.65,5,0.63,Business Traveler,Medium
R0850,U1278,"Average Hotel experience in Rome, Italy. Nothing special.",2024-10-01,"Rome, Italy",Hotel,3,0.15,4,0.11,Budget Traveler,Medium
R0851,U3490,"Fantastic City Tour experience at New York, USA. Highly recommend!",2025-04-25,"New York, USA",City Tour,5,0.72,5,0.63,Solo Traveler,Medium
R0852,U7839,"The Adventure Tour at Rome, Italy was okay. Could be better.",2024-06-16,"Rome, Italy",Adventure Tour,3,0.04,4,0.33,Budget Traveler,Medium
R0853,U3086,"Not impressed with the Adventure Tour in Paris, France. Several issues encountered.",2025-03-15,"Paris, France",Adventure Tour,2,-0.32,5,0.41,Solo Traveler,Medium
R0854,U9866,"Worst Transport I've had in Paris, France. Completely dissatisfied.",2024-06-10,"Paris, France",Transport,1,-0.74,5,0.12,Solo Traveler,Low
R0855,U7461,"Enjoyed the Hotel at Rome, Italy. Would recommend to others.",2024-10-23,"Rome, Italy",Hotel,4,0.65,5,0.17,Budget Traveler,Medium
R0856,U6278,"Absolutely loved the City Tour experience in Rome, Italy. Exceeded all expectations!",2024-11-26,"Rome, Italy",City Tour,5,0.93,1,0.53,Family Tourist,Medium
R0857,U8955,"The Hotel at Sydney, Australia was okay. Could be better.",2024-08-23,"Sydney, Australia",Hotel,3,0.16,2,0.0,Luxury Seeker,Medium
R0858,U6984,"Very good Adventure Tour in Paris, France. Met most of my expectations.",2025-01-18,"Paris, France",Adventure Tour,4,0.52,5,0.09,Business Traveler,Medium
R0859,U4624,"The Transport at Rome, Italy was okay. Could be better.",2024-09-23,"Rome, Italy",Transport,3,0.11,4,0.71,Business Traveler,Medium
R0860,U1763,"The Transport at Rome, Italy was okay. Could be better.",2024-12-03,"Rome, Italy",Transport,3,0.3,4,0.3,Solo Traveler,Medium
R0861,U2209,"Disappointing Restaurant experience at Sydney, Australia. Would not recommend.",2024-08-29,"Sydney, Australia",Restaurant,2,-0.23,5,0.09,Luxury Seeker,Low
R0862,U3442,"Great Transport experience in Rome, Italy. A few minor issues but overall satisfied.",2025-02-23,"Rome, Italy",Transport,4,0.6,2,0.66,Solo Traveler,Medium
R0863,U3680,"Average Hotel experience in Paris, France. Nothing special.",2024-12-15,"Paris, France",Hotel,3,0.01,4,0.44,Family Tourist,Medium
R0864,U7533,"Average City Tour experience in Paris, France. Nothing special.",2024-11-08,"Paris, France",City Tour,3,0.28,4,0.23,Family Tourist,Medium
R0865,U2932,"The Hotel at Tokyo, Japan was okay. Could be better.",2024-08-27,"Tokyo, Japan",Hotel,3,-0.06,4,0.95,Solo Traveler,Medium
R0866,U5876,"Had problems with the Transport in New York, USA. Needs improvement.",2025-01-11,"New York, USA",Transport,2,-0.16,3,0.8,Budget Traveler,Medium
R0867,U6864,"Not impressed with the City Tour in Paris, France. Several issues encountered.",2024-12-24,"Paris, France",City Tour,2,-0.39,3,0.58,Budget Traveler,Medium
R0868,U2545,"Worst Adventure Tour I've had in Tokyo, Japan. Completely dissatisfied.",2024-09-16,"Tokyo, Japan",Adventure Tour,1,-0.57,4,0.43,Solo Traveler,Medium
R0869,U8004,"Had problems with the Restaurant in New York, USA. Needs improvement.",2024-08-13,"New York, USA",Restaurant,2,-0.33,1,0.19,Solo Traveler,Low
R0870,U7604,"Fantastic Transport experience at New York, USA. Highly recommend!",2024-09-29,"New York, USA",Transport,5,0.91,5,0.95,Budget Traveler,High
R0871,U9403,"The Transport at Sydney, Australia was okay. Could be better.",2024-06-06,"Sydney, Australia",Transport,3,0.17,4,0.21,Budget Traveler,Medium
R0872,U9555,"Great Transport experience in New York, USA. A few minor issues but overall satisfied.",2024-07-17,"New York, USA",Transport,4,0.63,1,0.59,Business Traveler,Medium
R0873,U4057,"Disappointing Adventure Tour experience at Tokyo, Japan. Would not recommend.",2024-07-04,"Tokyo, Japan",Adventure Tour,2,-0.14,3,0.86,Luxury Seeker,Medium
R0874,U7417,"The Restaurant at New York, USA was okay. Could be better.",2025-01-08,"New York, USA",Restaurant,3,-0.1,1,0.47,Luxury Seeker,Medium
R0875,U1369,"Decent Adventure Tour in Tokyo, Japan, but room for improvement.",2024-08-05,"Tokyo, Japan",Adventure Tour,3,-0.06,3,0.26,Business Traveler,Medium
R0876,U6922,"Terrible City Tour experience in Sydney, Australia. Will not return.",2024-10-17,"Sydney, Australia",City Tour,1,-0.79,1,0.68,Solo Traveler,Medium
R0877,U5529,"Enjoyed the Hotel at Rome, Italy. Would recommend to others.",2025-05-04,"Rome, Italy",Hotel,4,0.47,3,0.63,Budget Traveler,Medium
R0878,U8487,"Enjoyed the City Tour at Tokyo, Japan. Would recommend to others.",2024-11-18,"Tokyo, Japan",City Tour,4,0.58,1,0.78,Budget Traveler,High
R0879,U8944,"Great Hotel experience in Tokyo, Japan. A few minor issues but overall satisfied.",2024-12-11,"Tokyo, Japan",Hotel,4,0.42,4,0.39,Family Tourist,Medium
R0880,U5774,"Average Transport experience in Tokyo, Japan. Nothing special.",2025-03-08,"Tokyo, Japan",Transport,3,0.24,3,0.89,Solo Traveler,Medium
R0881,U2074,"Not impressed with the Adventure Tour in Tokyo, Japan. Several issues encountered.",2024-10-26,"Tokyo, Japan",Adventure Tour,2,-0.31,2,0.43,Solo Traveler,Medium
R0882,U9486,"Decent Hotel in Rome, Italy, but room for improvement.",2024-05-21,"Rome, Italy",Hotel,3,0.18,2,0.21,Solo Traveler,Medium
R0883,U6836,"Average Hotel experience in New York, USA. Nothing special.",2024-10-14,"New York, USA",Hotel,3,0.17,2,0.87,Family Tourist,Medium
R0884,U4999,"Worst City Tour I've had in New York, USA. Completely dissatisfied.",2024-09-05,"New York, USA",City Tour,1,-0.78,4,0.07,Business Traveler,Low
R0885,U3406,"Enjoyed the Adventure Tour at Paris, France. Would recommend to others.",2025-04-21,"Paris, France",Adventure Tour,4,0.47,1,0.05,Business Traveler,Medium
R0886,U6049,"Not impressed with the City Tour in Paris, France. Several issues encountered.",2024-05-24,"Paris, France",City Tour,2,-0.38,3,0.41,Family Tourist,Medium
R0887,U1003,"Fantastic Hotel experience at Sydney, Australia. Highly recommend!",2024-09-30,"Sydney, Australia",Hotel,5,0.83,1,0.5,Business Traveler,Medium
R0888,U4159,"Very good Adventure Tour in Paris, France. Met most of my expectations.",2024-07-01,"Paris, France",Adventure Tour,4,0.62,4,0.29,Business Traveler,Medium
R0889,U4880,"The Restaurant at Rome, Italy was okay. Could be better.",2024-10-12,"Rome, Italy",Restaurant,3,0.1,2,0.28,Business Traveler,Medium
R0890,U2614,"Worst City Tour I've had in Sydney, Australia. Completely dissatisfied.",2024-08-06,"Sydney, Australia",City Tour,1,-0.99,2,0.37,Business Traveler,Medium
R0891,U3131,"Great Transport experience in New York, USA. A few minor issues but overall satisfied.",2024-07-04,"New York, USA",Transport,4,0.57,4,0.26,Solo Traveler,Medium
R0892,U2391,"Absolutely loved the Adventure Tour experience in Paris, France. Exceeded all expectations!",2024-05-18,"Paris, France",Adventure Tour,5,0.87,3,0.36,Business Traveler,Medium
R0893,U2289,"Had problems with the Restaurant in New York, USA. Needs improvement.",2024-07-13,"New York, USA",Restaurant,2,-0.38,4,0.57,Budget Traveler,Medium
R0894,U7138,"The Restaurant at Rome, Italy was okay. Could be better.",2024-11-01,"Rome, Italy",Restaurant,3,0.15,3,0.58,Family Tourist,Medium
R0895,U7508,"Fantastic Adventure Tour experience at Paris, France. Highly recommend!",2024-07-15,"Paris, France",Adventure Tour,5,0.94,4,0.84,Luxury Seeker,High
R0896,U4414,"Enjoyed the City Tour at Paris, France. Would recommend to others.",2025-01-01,"Paris, France",City Tour,4,0.58,5,0.74,Business Traveler,High
R0897,U1355,"Fantastic Transport experience at Sydney, Australia. Highly recommend!",2025-05-03,"Sydney, Australia",Transport,5,0.73,3,0.5,Solo Traveler,Medium
R0898,U5418,"Avoid the Adventure Tour at Paris, France. Very poor service.",2024-11-24,"Paris, France",Adventure Tour,1,-0.82,2,0.77,Family Tourist,Medium
R0899,U1312,"Enjoyed the City Tour at Tokyo, Japan. Would recommend to others.",2025-04-21,"Tokyo, Japan",City Tour,4,0.6,3,0.08,Solo Traveler,Medium
R0900,U5056,"Avoid the Hotel at Rome, Italy. Very poor service.",2024-05-26,"Rome, Italy",Hotel,1,-0.71,2,0.17,Solo Traveler,Low
R0901,U2557,"Fantastic Restaurant experience at Paris, France. Highly recommend!",2025-01-20,"Paris, France",Restaurant,5,0.72,3,0.13,Business Traveler,Medium
R0902,U7131,"Worst Adventure Tour I've had in Rome, Italy. Completely dissatisfied.",2024-11-09,"Rome, Italy",Adventure Tour,1,-0.8,1,0.41,Business Traveler,Medium
R0903,U8216,"The best City Tour I've ever had in Sydney, Australia. Will come back again!",2024-12-05,"Sydney, Australia",City Tour,5,0.78,2,0.88,Budget Traveler,High
R0904,U8577,"Very good Transport in Tokyo, Japan. Met most of my expectations.",2024-11-07,"Tokyo, Japan",Transport,4,0.61,2,0.87,Family Tourist,High
R0905,U3756,"Decent Transport in Tokyo, Japan, but room for improvement.",2025-02-13,"Tokyo, Japan",Transport,3,0.38,5,0.35,Budget Traveler,Medium
R0906,U6904,"Disappointing Transport experience at Rome, Italy. Would not recommend.",2025-04-30,"Rome, Italy",Transport,2,-0.38,2,0.71,Budget Traveler,Medium
R0907,U5360,"Worst Hotel I've had in Sydney, Australia. Completely dissatisfied.",2025-01-13,"Sydney, Australia",Hotel,1,-0.73,3,0.48,Luxury Seeker,Medium
R0908,U2486,"Worst Adventure Tour I've had in Rome, Italy. Completely dissatisfied.",2024-09-29,"Rome, Italy",Adventure Tour,1,-0.67,2,0.63,Luxury Seeker,Medium
R0909,U3763,"Average Transport experience in Paris, France. Nothing special.",2025-04-07,"Paris, France",Transport,3,0.01,1,0.92,Family Tourist,Medium
R0910,U5204,"Not impressed with the Adventure Tour in Rome, Italy. Several issues encountered.",2024-10-30,"Rome, Italy",Adventure Tour,2,-0.29,3,0.37,Luxury Seeker,Medium
R0911,U4940,"Great Restaurant experience in Sydney, Australia. A few minor issues but overall satisfied.",2025-05-12,"Sydney, Australia",Restaurant,4,0.63,2,0.18,Business Traveler,Medium
R0912,U8617,"Disappointing Transport experience at Tokyo, Japan. Would not recommend.",2025-04-04,"Tokyo, Japan",Transport,2,-0.34,2,0.02,Budget Traveler,Low
R0913,U6958,"Great City Tour experience in Rome, Italy. A few minor issues but overall satisfied.",2024-07-27,"Rome, Italy",City Tour,4,0.43,5,0.02,Luxury Seeker,Medium
R0914,U7025,"Terrible Transport experience in Sydney, Australia. Will not return.",2024-07-12,"Sydney, Australia",Transport,1,-0.42,1,0.89,Budget Traveler,Medium
R0915,U5964,"The best Transport I've ever had in Rome, Italy. Will come back again!",2024-12-10,"Rome, Italy",Transport,5,0.86,5,0.51,Family Tourist,Medium
R0916,U7184,"Worst Transport I've had in Rome, Italy. Completely dissatisfied.",2024-09-09,"Rome, Italy",Transport,1,-0.73,1,0.23,Luxury Seeker,Low
R0917,U9151,"Had problems with the City Tour in Rome, Italy. Needs improvement.",2024-08-01,"Rome, Italy",City Tour,2,-0.27,4,0.92,Business Traveler,Medium
R0918,U2233,"Decent Hotel in Rome, Italy, but room for improvement.",2025-01-01,"Rome, Italy",Hotel,3,-0.03,5,0.04,Business Traveler,Medium
R0919,U3163,"Worst Transport I've had in New York, USA. Completely dissatisfied.",2024-08-02,"New York, USA",Transport,1,-0.75,5,0.62,Luxury Seeker,Medium
R0920,U5691,"Terrible Hotel experience in New York, USA. Will not return.",2025-03-01,"New York, USA",Hotel,1,-0.6,2,0.72,Family Tourist,Medium
R0921,U6794,"Not impressed with the City Tour in Tokyo, Japan. Several issues encountered.",2024-06-13,"Tokyo, Japan",City Tour,2,-0.3,5,0.94,Family Tourist,Medium
R0922,U8437,"Enjoyed the Adventure Tour at Sydney, Australia. Would recommend to others.",2025-02-23,"Sydney, Australia",Adventure Tour,4,0.51,2,0.46,Business Traveler,Medium
R0923,U1628,"Worst Adventure Tour I've had in Sydney, Australia. Completely dissatisfied.",2025-03-22,"Sydney, Australia",Adventure Tour,1,-0.54,5,0.89,Family Tourist,Medium
R0924,U7866,"Had problems with the Transport in Tokyo, Japan. Needs improvement.",2025-04-06,"Tokyo, Japan",Transport,2,-0.29,3,0.44,Solo Traveler,Medium
R0925,U9716,"Terrible City Tour experience in Rome, Italy. Will not return.",2024-09-17,"Rome, Italy",City Tour,1,-0.77,2,0.17,Business Traveler,Low
R0926,U3022,"Avoid the Adventure Tour at Rome, Italy. Very poor service.",2024-09-08,"Rome, Italy",Adventure Tour,1,-0.8,4,0.73,Solo Traveler,Medium
R0927,U6113,"Fantastic Hotel experience at New York, USA. Highly recommend!",2024-12-05,"New York, USA",Hotel,5,0.93,3,0.95,Family Tourist,High
R0928,U6954,"The Adventure Tour at New York, USA was okay. Could be better.",2024-11-16,"New York, USA",Adventure Tour,3,0.11,2,0.34,Luxury Seeker,Medium
R0929,U5258,"Terrible Hotel experience in Sydney, Australia. Will not return.",2025-01-30,"Sydney, Australia",Hotel,1,-0.93,1,0.82,Luxury Seeker,Medium
R0930,U9248,"Enjoyed the Transport at Rome, Italy. Would recommend to others.",2025-04-20,"Rome, Italy",Transport,4,0.51,4,0.35,Business Traveler,Medium
R0931,U6589,"Average Transport experience in New York, USA. Nothing special.",2024-10-12,"New York, USA",Transport,3,-0.02,3,0.31,Family Tourist,Medium
R0932,U3854,"Great Adventure Tour experience in Paris, France. A few minor issues but overall satisfied.",2025-01-08,"Paris, France",Adventure Tour,4,0.57,5,0.8,Luxury Seeker,High
R0933,U6396,"Great Restaurant experience in New York, USA. A few minor issues but overall satisfied.",2025-02-11,"New York, USA",Restaurant,4,0.68,2,0.01,Luxury Seeker,Medium
R0934,U8122,"Worst Transport I've had in Rome, Italy. Completely dissatisfied.",2025-05-03,"Rome, Italy",Transport,1,-0.52,4,0.76,Family Tourist,Medium
R0935,U5089,"Worst Transport I've had in New York, USA. Completely dissatisfied.",2024-05-21,"New York, USA",Transport,1,-0.52,2,0.66,Business Traveler,Medium
R0936,U6267,"Enjoyed the Adventure Tour at Rome, Italy. Would recommend to others.",2024-07-07,"Rome, Italy",Adventure Tour,4,0.69,1,0.97,Luxury Seeker,High
R0937,U8978,"Worst Adventure Tour I've had in Paris, France. Completely dissatisfied.",2024-10-17,"Paris, France",Adventure Tour,1,-0.76,5,0.8,Luxury Seeker,Medium
R0938,U5424,"Fantastic Transport experience at Paris, France. Highly recommend!",2024-12-26,"Paris, France",Transport,5,1.0,5,0.92,Solo Traveler,High
R0939,U7585,"Had problems with the Transport in Tokyo, Japan. Needs improvement.",2024-10-04,"Tokyo, Japan",Transport,2,-0.21,1,0.49,Budget Traveler,Medium
R0940,U2222,"Worst Transport I've had in New York, USA. Completely dissatisfied.",2024-05-17,"New York, USA",Transport,1,-0.46,1,0.52,Business Traveler,Medium
R0941,U8361,"Enjoyed the Restaurant at Rome, Italy. Would recommend to others.",2025-01-30,"Rome, Italy",Restaurant,4,0.62,3,0.19,Family Tourist,Medium
R0942,U8634,"The Adventure Tour at Sydney, Australia was okay. Could be better.",2025-02-19,"Sydney, Australia",Adventure Tour,3,0.17,4,0.55,Solo Traveler,Medium
R0943,U5079,"Had problems with the Restaurant in Rome, Italy. Needs improvement.",2024-11-03,"Rome, Italy",Restaurant,2,-0.32,1,0.31,Business Traveler,Medium
R0944,U9372,"Enjoyed the Adventure Tour at Rome, Italy. Would recommend to others.",2024-12-28,"Rome, Italy",Adventure Tour,4,0.55,5,0.75,Luxury Seeker,High
R0945,U4530,"Not impressed with the Adventure Tour in Paris, France. Several issues encountered.",2025-01-01,"Paris, France",Adventure Tour,2,-0.26,2,0.62,Business Traveler,Medium
R0946,U3391,"Average Adventure Tour experience in Sydney, Australia. Nothing special.",2024-11-05,"Sydney, Australia",Adventure Tour,3,0.34,2,0.21,Business Traveler,Medium
R0947,U7785,"Worst Adventure Tour I've had in Rome, Italy. Completely dissatisfied.",2025-05-12,"Rome, Italy",Adventure Tour,1,-0.5,2,0.23,Budget Traveler,Low
R0948,U2486,"Terrible City Tour experience in New York, USA. Will not return.",2024-12-05,"New York, USA",City Tour,1,-0.77,5,0.59,Budget Traveler,Medium
R0949,U1815,"Average Transport experience in Sydney, Australia. Nothing special.",2024-08-14,"Sydney, Australia",Transport,3,0.2,4,0.77,Solo Traveler,Medium
R0950,U9317,"Great Adventure Tour experience in New York, USA. A few minor issues but overall satisfied.",2024-11-04,"New York, USA",Adventure Tour,4,0.42,4,0.12,Family Tourist,Medium
R0951,U3186,"Not impressed with the Adventure Tour in New York, USA. Several issues encountered.",2025-05-06,"New York, USA",Adventure Tour,2,-0.31,1,0.36,Luxury Seeker,Medium
R0952,U1007,"Very good Restaurant in Rome, Italy. Met most of my expectations.",2024-06-22,"Rome, Italy",Restaurant,4,0.64,3,0.18,Family Tourist,Medium
R0953,U4150,"Terrible Restaurant experience in Tokyo, Japan. Will not return.",2024-11-22,"Tokyo, Japan",Restaurant,1,-0.82,3,0.47,Business Traveler,Medium
R0954,U4452,"Absolutely loved the Adventure Tour experience in New York, USA. Exceeded all expectations!",2024-08-31,"New York, USA",Adventure Tour,5,0.81,1,0.26,Family Tourist,Medium
R0955,U7116,"The best City Tour I've ever had in Sydney, Australia. Will come back again!",2024-12-14,"Sydney, Australia",City Tour,5,0.98,4,0.19,Budget Traveler,Medium
R0956,U9991,"Decent Transport in Tokyo, Japan, but room for improvement.",2024-11-19,"Tokyo, Japan",Transport,3,-0.08,3,0.54,Solo Traveler,Medium
R0957,U7129,"Worst Restaurant I've had in Paris, France. Completely dissatisfied.",2025-01-23,"Paris, France",Restaurant,1,-0.56,2,0.34,Business Traveler,Medium
R0958,U3834,"Worst Adventure Tour I've had in Sydney, Australia. Completely dissatisfied.",2024-12-08,"Sydney, Australia",Adventure Tour,1,-0.52,3,0.84,Business Traveler,Medium
R0959,U7523,"Avoid the Adventure Tour at Paris, France. Very poor service.",2024-08-11,"Paris, France",Adventure Tour,1,-0.64,2,0.54,Budget Traveler,Medium
R0960,U3987,"Worst Hotel I've had in Paris, France. Completely dissatisfied.",2025-03-09,"Paris, France",Hotel,1,-0.86,3,0.79,Solo Traveler,Medium
R0961,U8769,"Not impressed with the Hotel in Paris, France. Several issues encountered.",2024-06-24,"Paris, France",Hotel,2,-0.33,2,0.37,Solo Traveler,Medium
R0962,U7813,"Had problems with the Restaurant in Rome, Italy. Needs improvement.",2025-05-10,"Rome, Italy",Restaurant,2,-0.18,2,0.91,Solo Traveler,Medium
R0963,U3279,"Disappointing Transport experience at Paris, France. Would not recommend.",2024-07-03,"Paris, France",Transport,2,-0.32,5,0.57,Budget Traveler,Medium
R0964,U8563,"Not impressed with the City Tour in Sydney, Australia. Several issues encountered.",2025-05-01,"Sydney, Australia",City Tour,2,-0.26,2,0.57,Solo Traveler,Medium
R0965,U9875,"Absolutely loved the Hotel experience in Paris, France. Exceeded all expectations!",2024-11-05,"Paris, France",Hotel,5,0.88,2,0.74,Family Tourist,High
R0966,U5491,"Avoid the Transport at Paris, France. Very poor service.",2025-01-25,"Paris, France",Transport,1,-0.91,4,0.18,Family Tourist,Low
R0967,U6573,"Not impressed with the Hotel in Tokyo, Japan. Several issues encountered.",2025-05-13,"Tokyo, Japan",Hotel,2,-0.14,5,0.83,Family Tourist,Medium
R0968,U3706,"Enjoyed the Restaurant at Rome, Italy. Would recommend to others.",2025-04-26,"Rome, Italy",Restaurant,4,0.64,2,0.78,Business Traveler,High
R0969,U1994,"Worst Transport I've had in Paris, France. Completely dissatisfied.",2025-03-15,"Paris, France",Transport,1,-0.62,2,0.68,Luxury Seeker,Medium
R0970,U9532,"Enjoyed the Transport at Tokyo, Japan. Would recommend to others.",2024-07-04,"Tokyo, Japan",Transport,4,0.66,5,0.92,Family Tourist,High
R0971,U2523,"The best Restaurant I've ever had in Paris, France. Will come back again!",2024-10-22,"Paris, France",Restaurant,5,0.99,1,0.63,Luxury Seeker,Medium
R0972,U7152,"Worst City Tour I've had in Rome, Italy. Completely dissatisfied.",2024-09-20,"Rome, Italy",City Tour,1,-0.59,2,0.11,Luxury Seeker,Low
R0973,U8674,"The best Hotel I've ever had in Tokyo, Japan. Will come back again!",2024-12-16,"Tokyo, Japan",Hotel,5,0.83,4,0.88,Business Traveler,High
R0974,U7942,"Not impressed with the Transport in Paris, France. Several issues encountered.",2025-02-23,"Paris, France",Transport,2,-0.25,4,0.57,Solo Traveler,Medium
R0975,U4182,"The Adventure Tour at New York, USA was okay. Could be better.",2025-01-08,"New York, USA",Adventure Tour,3,0.39,3,0.17,Solo Traveler,Medium
R0976,U9633,"The City Tour at Rome, Italy was okay. Could be better.",2024-08-20,"Rome, Italy",City Tour,3,0.11,1,0.28,Luxury Seeker,Medium
R0977,U2669,"Enjoyed the Restaurant at New York, USA. Would recommend to others.",2024-07-26,"New York, USA",Restaurant,4,0.49,5,0.53,Family Tourist,Medium
R0978,U2749,"Absolutely loved the City Tour experience in Tokyo, Japan. Exceeded all expectations!",2024-06-01,"Tokyo, Japan",City Tour,5,0.8,2,0.75,Luxury Seeker,High
R0979,U3740,"Great Transport experience in Rome, Italy. A few minor issues but overall satisfied.",2024-08-28,"Rome, Italy",Transport,4,0.62,1,0.67,Luxury Seeker,Medium
R0980,U2498,"Worst Adventure Tour I've had in Paris, France. Completely dissatisfied.",2025-02-17,"Paris, France",Adventure Tour,1,-0.81,3,0.98,Budget Traveler,Medium
R0981,U1245,"Fantastic Transport experience at Tokyo, Japan. Highly recommend!",2025-01-15,"Tokyo, Japan",Transport,5,0.9,4,0.51,Family Tourist,Medium
R0982,U7040,"Decent Adventure Tour in Paris, France, but room for improvement.",2024-06-22,"Paris, France",Adventure Tour,3,0.17,2,0.55,Luxury Seeker,Medium
R0983,U2306,"Average Restaurant experience in Tokyo, Japan. Nothing special.",2024-12-23,"Tokyo, Japan",Restaurant,3,0.28,4,0.43,Family Tourist,Medium
R0984,U7681,"Had problems with the Transport in Sydney, Australia. Needs improvement.",2024-05-25,"Sydney, Australia",Transport,2,-0.2,5,0.91,Luxury Seeker,Medium
R0985,U1911,"Decent City Tour in Rome, Italy, but room for improvement.",2024-10-21,"Rome, Italy",City Tour,3,0.01,3,0.55,Business Traveler,Medium
R0986,U1900,"Enjoyed the Restaurant at Paris, France. Would recommend to others.",2025-01-05,"Paris, France",Restaurant,4,0.42,2,0.06,Business Traveler,Medium
R0987,U5650,"Decent City Tour in Sydney, Australia, but room for improvement.",2024-09-18,"Sydney, Australia",City Tour,3,0.24,3,0.97,Family Tourist,Medium
R0988,U1360,"The City Tour at Sydney, Australia was okay. Could be better.",2024-11-09,"Sydney, Australia",City Tour,3,0.03,2,0.01,Budget Traveler,Medium
R0989,U5535,"Worst Transport I've had in Sydney, Australia. Completely dissatisfied.",2025-04-26,"Sydney, Australia",Transport,1,-0.94,1,0.41,Business Traveler,Medium
R0990,U1430,"Not impressed with the Adventure Tour in New York, USA. Several issues encountered.",2024-11-01,"New York, USA",Adventure Tour,2,-0.39,1,0.85,Business Traveler,Medium
R0991,U2729,"Average Hotel experience in Tokyo, Japan. Nothing special.",2025-02-20,"Tokyo, Japan",Hotel,3,0.36,2,0.58,Business Traveler,Medium
R0992,U3313,"Terrible Transport experience in Paris, France. Will not return.",2024-10-17,"Paris, France",Transport,1,-0.66,5,0.11,Budget Traveler,Low
R0993,U5011,"Terrible Hotel experience in Tokyo, Japan. Will not return.",2025-01-26,"Tokyo, Japan",Hotel,1,-0.55,5,0.04,Solo Traveler,Low
R0994,U4502,"Great Transport experience in Sydney, Australia. A few minor issues but overall satisfied.",2025-02-16,"Sydney, Australia",Transport,4,0.61,5,0.8,Luxury Seeker,High
R0995,U3309,"Great Adventure Tour experience in Paris, France. A few minor issues but overall satisfied.",2025-05-08,"Paris, France",Adventure Tour,4,0.42,2,0.29,Business Traveler,Medium
R0996,U2039,"Disappointing Adventure Tour experience at New York, USA. Would not recommend.",2024-07-28,"New York, USA",Adventure Tour,2,-0.38,5,0.4,Solo Traveler,Medium
R0997,U7518,"Worst Restaurant I've had in Rome, Italy. Completely dissatisfied.",2024-11-22,"Rome, Italy",Restaurant,1,-0.4,3,0.92,Family Tourist,Medium
R0998,U5554,"Disappointing Restaurant experience at Paris, France. Would not recommend.",2024-12-30,"Paris, France",Restaurant,2,-0.22,4,0.94,Luxury Seeker,Medium
R0999,U4382,"Terrible Hotel experience in Rome, Italy. Will not return.",2024-06-04,"Rome, Italy",Hotel,1,-0.78,4,0.52,Solo Traveler,Medium
R1000,U2849,"The Adventure Tour at Rome, Italy was okay. Could be better.",2025-04-27,"Rome, Italy",Adventure Tour,3,0.33,5,0.45,Family Tourist,Medium
